CSV文件,列序号,中文字段,字段名,危险等级
AreaClean_ProgressRewards.csv,4,重点奖励关,ImportantRewards,1
AreaClean_QuickExchange.csv,1,序号,Id,
AreaClean_QuickExchange.csv,2,快速挂机小时数,RewardsHour,
AreaClean_QuickExchange.csv,3,消耗,CostNum,1
AreaClean_QuickExchange.csv,4,宝箱掉落概率,EquipBoxLootID,1
AreaClean_StartCondition.csv,1,流水ID,Id,
AreaClean_StartCondition.csv,2,限制条件类型,Condition,
AreaClean_StartCondition.csv,3,限制条件参数,ConditionValue,
AreaClean_StartCondition.csv,4,Key_限制条件文本描述,Key_ConditionText,
AreaClean_StartCondition.csv,5,限制条件文本描述,ConditionText,
AreaCleanRank_Base.csv,1,流水ID,Id,
AreaCleanRank_Base.csv,2,活动ID,ActivityId,
AreaCleanRank_Base.csv,3,通关层数,Num,
AreaCleanRank_Base.csv,4,全服普发奖励,Reward,1
AreaCleanRank_Base.csv,5,首通奖励,FirstClearReward,1
ArenaConfig_AreaEffect.csv,1,序号,ID,
ArenaConfig_AreaEffect.csv,2,Key_场地BUFF名称,Key_AreaEffectName,
ArenaConfig_AreaEffect.csv,3,场地BUFF名称,AreaEffectName,
ArenaConfig_AreaEffect.csv,4,Key_场地BUFF名称,Key_AreaEffectDes,
ArenaConfig_AreaEffect.csv,5,场地BUFF描述,AreaEffectDes,
ArenaConfig_AreaEffect.csv,6,场地格类型,TypeID,
ArenaConfig_AreaEffect.csv,7,场地BUFF组ID,AreaEffectGroupID,
ArenaConfig_AreaEffect.csv,8,场地效果等级,AreaEffectLevel,
ArenaConfig_AreaEffect.csv,9,场地格ID,FormationCellID,
ArenaConfig_AreaEffect.csv,10,场地格BUFF图标,AreaEffectIcon,
ArenaConfig_AreaEffect.csv,11,场地格升级消耗,AreaLevelUpCost,1
ArenaConfig_ArenaBuff.csv,1,序号,ID,
ArenaConfig_ArenaBuff.csv,2,策划备注,BuffDes,
ArenaConfig_ArenaBuff.csv,3,Key_BUFF名称,Key_BuffName,
ArenaConfig_ArenaBuff.csv,4,BUFF名称,BuffName,
ArenaConfig_ArenaBuff.csv,5,BUFFID,BuffID,
ArenaConfig_ArenaBuff.csv,6,Buff图标,BuffIcon,
ArenaConfig_ArenaBuff.csv,7,Key_Buff效果,Key_BuffDes,
ArenaConfig_ArenaBuff.csv,8,Buff效果,BuffDes,
ArenaConfig_ArenaBuff.csv,9,Buff效果量,Des,
ArenaConfig_ArenaFreeHero.csv,1,流水ID,Id,
ArenaConfig_ArenaFreeHero.csv,2,备注,DesignerNote,
ArenaConfig_ArenaFreeHero.csv,3,佣兵类型,RobotType,
ArenaConfig_ArenaFreeHero.csv,4,数据源模型,OriginalID,
ArenaConfig_ArenaFreeHero.csv,5,应用场景,NpcType,
ArenaConfig_ArenaFreeHero.csv,6,布阵特效挂载,PreCombatEffect,
ArenaConfig_ArenaFreeHero.csv,7,Key_场地BUFF名称,Key_MechanismInfo,
ArenaConfig_ArenaFreeHero.csv,8,机关描述,MechanismInfo,
ArenaConfig_ArenaMatches.csv,1,流水ID,ID,
ArenaConfig_ArenaMatches.csv,2,场次数,Matches,1
ArenaConfig_ArenaMatches.csv,3,场次修正系数,MatchesNum,
ArenaConfig_ArenaMatchRule.csv,1,流水ID,ID,
ArenaConfig_ArenaMatchRule.csv,2,胜率,WinRate,
ArenaConfig_ArenaMatchRule.csv,3,胜率修正参数,FixedNum,
ArenaConfig_ArenaMechanism.csv,1,序号,ID,
ArenaConfig_ArenaMechanism.csv,2,机关组ID,ArenaMechanismGroupID,
ArenaConfig_ArenaMechanism.csv,3,机关等级,MechanismLevel,
ArenaConfig_ArenaMechanism.csv,4,机关品质,MechanismQuality,
ArenaConfig_ArenaMechanism.csv,5,机关类型,MechanismType,
ArenaConfig_ArenaMechanism.csv,6,数据源模型,OriginalID,
ArenaConfig_ArenaMechanism.csv,7,机关特效挂载,PreCombatEffect,
ArenaConfig_ArenaMechanism.csv,8,机关升级消耗,MechanismLevelUpCost,1
ArenaConfig_ArenaMechanism.csv,9,Key_机关名称,Key_ArenaMechanismName,
ArenaConfig_ArenaMechanism.csv,10,机关名称,ArenaMechanismName,
ArenaConfig_ArenaMechanism.csv,11,Key_机关描述,Key_ArenaMechanismDes,
ArenaConfig_ArenaMechanism.csv,12,机关描述,ArenaMechanismDes,
ArenaConfig_ArenaMechanism.csv,13,技能数值,SkillNumber,
ArenaConfig_ArenaMechanism.csv,14,参数,ParamString,
ArenaConfig_ArenaRank.csv,1,流水ID,ID,
ArenaConfig_ArenaRank.csv,2,Key_段位名称,Key_RankName,
ArenaConfig_ArenaRank.csv,3,段位名称,RankName,
ArenaConfig_ArenaRank.csv,4,段位最低分数,MinRankPoints,
ArenaConfig_ArenaRank.csv,5,段位最高分数,MaxRankPoints,
ArenaConfig_ArenaRank.csv,6,各段位扩散分数,DefinedPoints,
ArenaConfig_ArenaRank.csv,7,各段位对应段位的折算系数,DownNum,
ArenaConfig_ArenaRank.csv,8,迷雾场次,ArenaFog,
ArenaConfig_ArenaRank.csv,9,胜场奖励,WinArenaAward,1
ArenaConfig_ArenaRank.csv,10,输场/平局奖励,LoseArenaAward,1
ArenaConfig_ArenaRank.csv,11,段位图标,RankIcon,
ArenaConfig_ArenaRank.csv,12,段位一次性奖励,RankFirstReward,1
ArenaConfig_ArenaRank.csv,13,赛季中间奖励,RankInterimReward,1
ArenaConfig_ArenaRank.csv,14,赛季最终奖励,RankFinalReward,1
ArenaConfig_Base.csv,1,迷宫ID,ID,
ArenaConfig_Base.csv,2,备注,DesignerNote,
ArenaConfig_Base.csv,3,开始时间,ArenaOpenTime,1
ArenaConfig_Base.csv,4,赛季休赛时间,ArenaRestTime,
ArenaConfig_Base.csv,5,结束时间,ArenaCloseTime,1
ArenaConfig_Base.csv,6,老服判定时间,GroupFoundTime,
ArenaConfig_Base.csv,7,赛季佣兵,FreeHeroID,
ArenaConfig_Base.csv,8,赛季BUFF,ArenaBuff,
ArenaConfig_Base.csv,9,赛季机关,FreeAreaEffectID,
ArenaNormal_ArenaRobot.csv,1,IndexID,Id,
ArenaNormal_ArenaRobot.csv,2,备注,Remarks,
ArenaNormal_ArenaRobot.csv,3,Key_名称,Key_RobotName,
ArenaNormal_ArenaRobot.csv,4,机器人名字,RobotName,
ArenaNormal_ArenaRobot.csv,5,机器人战力显示区间,BattleForce,
ArenaNormal_ArenaRobot.csv,6,角色账号等级,WorldLevel,
ArenaNormal_ArenaRobot.csv,7,排名区间下限,IntegralMin,1
ArenaNormal_ArenaRobot.csv,8,排名区间上限,IntegralMax,1
ArenaNormal_ArenaRobot.csv,9,竞技场属性系数调整,ArenaAttrRate,
ArenaNormal_ArenaRobot.csv,10,Hero1等级区间,HeroLevel1,
ArenaNormal_ArenaRobot.csv,11,Hero1突破等级区间,HeroAweak1,
ArenaNormal_ArenaRobot.csv,12,Hero1星级段,HeroStar1,
ArenaNormal_ArenaRobot.csv,13,Hero技能等级1,HeroSkill1,
ArenaNormal_Base.csv,1,IndexID,Id,
ArenaNormal_Base.csv,2,备注,Remarks,
ArenaNormal_Base.csv,3,Key_名称,Key_Name,
ArenaNormal_Base.csv,4,名称,Name,
ArenaNormal_Base.csv,5,Key_描述,Key_Des,
ArenaNormal_Base.csv,6,描述,Des,
ArenaNormal_Base.csv,7,日结算时间,DayEndTime,
ArenaNormal_Base.csv,8,休赛时间,DelayTime,
ArenaNormal_Base.csv,9,门票上限数,MaxCount,1
ArenaNormal_Base.csv,10,排行榜ID,RankId,
ArenaNormal_Base.csv,11,邮件停发时间,MailStopTime,
ArenaNormal_Base.csv,12,购买门票所需货币ID,CurrencyId,
ArenaNormal_Base.csv,13,付费购买次数消耗钻石数量,Price,1
ArenaNormal_Base.csv,14,首次战斗机器人,FirstRobot,
ArenaNormal_Base.csv,15,首次战斗胜利后名次,FirstRanking,
ArenaNormal_Base.csv,16,地图id,MapId,
ArenaNormal_Base.csv,17,换一批时间,RefreshTime,
ArenaNormal_Base.csv,18,战斗对象被挑战时锁定时间,ArenaNormalLockTime,
ArenaNormal_BattleTiemsReward.csv,1,IndexID,Id,
ArenaNormal_BattleTiemsReward.csv,2,挑战次数,BattleTimes,1
ArenaNormal_BattleTiemsReward.csv,3,奖励,BattleTimesReward,1
ArenaNormal_Map.csv,1,IndexID,Id,
ArenaNormal_Map.csv,2,防御地图Scene,SceneId1,
ArenaNormal_Map.csv,3,进攻地图Scene,SceneId2,
ArenaNormal_Map.csv,4,名称,Name,
ArenaNormal_Map.csv,5,竞技场Icon,Icon,
ArenaNormal_Map.csv,6,Key_名字,Key_Name,
ArenaNormal_Map.csv,7,解锁地图条件,unlock,
ArenaNormal_RankMatch.csv,1,indexID,Id,
ArenaNormal_RankMatch.csv,2,排名区间下限,IntegralMin,1
ArenaNormal_RankMatch.csv,3,排名区间上限,IntegralMax,1
ArenaNormal_RankMatch.csv,4,匹配1区间,Match1,
ArenaNormal_RankMatch.csv,5,匹配2区间,Match2,
ArenaNormal_RankMatch.csv,6,匹配3区间,Match3,
ArenaNormal_RankMatch.csv,7,匹配扫荡区间,Match4,
ArenaNormal_RankReward.csv,1,IndexID,Id,
ArenaNormal_RankReward.csv,2,达到名次,Rank,
ArenaNormal_RankReward.csv,3,生涯排名奖励,RankReward,1
ArenaNormal_RobotGroup.csv,1,ID,Id,
ArenaNormal_RobotGroup.csv,2,英雄组,SceneId,
ArenaNormal_RobotGroup.csv,3,英雄站位,Position,
ArenaNormal_RoundReward.csv,1,IndexID,Id,
ArenaNormal_RoundReward.csv,2,排名区间上限,RankMax,1
ArenaNormal_RoundReward.csv,3,排名区间下限,RankMin,1
ArenaNormal_RoundReward.csv,4,每日结算奖励,RoundReward,1
ArenaNormal_RoundReward.csv,5,邮件ID,RoundMail,
ArenaPeak_Banner.csv,1,IndexID,Id,
ArenaPeak_Banner.csv,2,Key_名字,Key_Name,
ArenaPeak_Banner.csv,3,玩法名,Name,
ArenaPeak_Banner.csv,4,活动类型,Type,
ArenaPeak_Banner.csv,5,banner资源路径,BannerResource,
ArenaPeak_Base.csv,1,IndexID,Id,
ArenaPeak_Base.csv,2,备注,Remarks,
ArenaPeak_Base.csv,3,赛季期数,SeasonNum,
ArenaPeak_Base.csv,4,赛季期数,SeasonID,
ArenaPeak_Base.csv,5,Key_赛季名称,Key_Name,
ArenaPeak_Base.csv,6,名称,Name,
ArenaPeak_Base.csv,7,Key_描述,Key_Des,
ArenaPeak_Base.csv,8,描述,Des,
ArenaPeak_Base.csv,9,周结算时间,WeekEndTime,
ArenaPeak_Base.csv,10,日结算时间,DayEndTime,
ArenaPeak_Base.csv,11,开始时间,ArenaOpenTime,1
ArenaPeak_Base.csv,12,结束时间,ArenaCloseTime,1
ArenaPeak_Base.csv,13,赛季地图,Match2,
ArenaPeak_Base.csv,14,休赛时间,DelayTime,
ArenaPeak_Base.csv,15,每日门票数,DayCount,
ArenaPeak_Base.csv,16,重置对手次数,FreeResetting,1
ArenaPeak_Base.csv,17,排行榜ID,RankId,
ArenaPeak_Base.csv,18,邮件停发时间,MailStopTime,
ArenaPeak_Base.csv,19,门票上限数,MaxCount,1
ArenaPeak_Base.csv,20,防守胜利邮件ID,DefWinMail,
ArenaPeak_Base.csv,21,防守失败邮件ID,DefLoseMail,
ArenaPeak_CheckIn.csv,1,流水ID,id,
ArenaPeak_CheckIn.csv,2,赛季id,SeasonId,
ArenaPeak_CheckIn.csv,3,描述,Des,
ArenaPeak_CheckIn.csv,4,Key_描述,Key_Des,
ArenaPeak_CheckIn.csv,5,天数,Day,
ArenaPeak_CheckIn.csv,6,第一天签到奖励,Reward,1
ArenaPeak_EqualModeConfig.csv,1,流水ID,id,
ArenaPeak_EqualModeConfig.csv,2,描述,des,
ArenaPeak_EqualModeConfig.csv,3,均衡等级,EqualModeLevel,
ArenaPeak_EqualModeConfig.csv,4,均衡突破,EqualModeBreach,
ArenaPeak_EqualModeConfig.csv,5,技能等级,SkillLevel,
ArenaPeak_EqualModeConfig.csv,6,均衡星级,EqualModeStar,
ArenaPeak_EqualModeConfig.csv,7,均衡新装备强化等级,ArmorGrowUpLevel,
ArenaPeak_EqualModeConfig.csv,8,均衡新装备打造等级,ArmorQualityLevel,
ArenaPeak_HeroGroup.csv,1,ID,Id,
ArenaPeak_HeroGroup.csv,2,英雄组,SceneId1,
ArenaPeak_LocalRank.csv,1,IndexID,Id,
ArenaPeak_LocalRank.csv,2,赛季ID,SeasonId,
ArenaPeak_LocalRank.csv,3,排名区间上限,RankMax,1
ArenaPeak_LocalRank.csv,4,排名区间下限,RankMin,1
ArenaPeak_LocalRank.csv,5,每日结算奖励,DailyReward,1
ArenaPeak_LocalRank.csv,6,每日邮件ID,DailyMail,
ArenaPeak_LocalRank.csv,7,赛季结算奖励,SeasonReward,1
ArenaPeak_LocalRank.csv,8,赛季邮件ID,SeasonMail,
ArenaPeak_Map.csv,1,IndexID,Id,
ArenaPeak_Map.csv,2,防御地图Scene,SceneId1,
ArenaPeak_Map.csv,3,进攻地图Scene,SceneId2,
ArenaPeak_Map.csv,4,巅峰对决进攻地图Scene,Top64SceneId2,
ArenaPeak_Map.csv,5,名称,Name,
ArenaPeak_Map.csv,6,竞技场缩略图预制件,MapPrefab,
ArenaPeak_Map.csv,7,Key_名字,Key_Name,
ArenaPeak_Map.csv,8,名字,Name,
ArenaPeak_Map.csv,9,初始站位,standpos,
ArenaPeak_Map.csv,10,合法站位,validStandpos,
ArenaPeak_Map.csv,11,Key_描述,Key_Desc,
ArenaPeak_Map.csv,12,描述,Desc,
ArenaPeak_Map.csv,13,Key_提示,Key_Tips,
ArenaPeak_Map.csv,14,提示,Tips,
ArenaPeak_Map.csv,15,障碍物位置,blocksPos,
ArenaPeak_Rank.csv,1,IndexID,Id,
ArenaPeak_Rank.csv,2,赛季ID,SeasonId,
ArenaPeak_Rank.csv,3,排名区间上限,RankMax,1
ArenaPeak_Rank.csv,4,排名区间下限,RankMin,1
ArenaPeak_Rank.csv,5,隐藏角色数量,HideNum,
ArenaPeak_Rank.csv,6,每日结算奖励,DailyReward,1
ArenaPeak_Rank.csv,7,每日邮件ID,DailyMail,
ArenaPeak_Rank.csv,8,赛季结算奖励,SeasonReward,1
ArenaPeak_Rank.csv,9,赛季邮件ID,SeasonMail,
ArenaPeak_Rank.csv,10,挑战获胜奖励,AtkWinReward,1
ArenaPeak_Rank.csv,11,挑战失败奖励,AtkLoseReward,1
ArenaPeak_Rank.csv,12,防守获胜奖励,DefWinReward,1
ArenaPeak_Rank.csv,13,防守失败奖励,DefLoseReward,1
ArenaPeak_Rank.csv,14,巅峰赛累计积分值/min,PointsPerMin,
ArenaPeak_Rank.csv,15,巅峰赛积分结算倍率（万分比）,PointsMutiply,1
ArenaPeak_RankMatch.csv,1,indexID,Id,
ArenaPeak_RankMatch.csv,2,排名区间下限,IntegralMin,1
ArenaPeak_RankMatch.csv,3,排名区间上限,IntegralMax,1
ArenaPeak_RankMatch.csv,4,匹配1区间,Match1,
ArenaPeak_RankMatch.csv,5,匹配2区间,Match2,
ArenaPeak_RankMatch.csv,6,匹配3区间,Match3,
ArenaPeak_SeasonTarget.csv,1,IndexID,Id,
ArenaPeak_SeasonTarget.csv,2,Key_段位名,Key_RankName,
ArenaPeak_SeasonTarget.csv,3,段位名,RankName,
ArenaPeak_SeasonTarget.csv,4,段位图标,RankIcon,
ArenaPeak_SeasonTarget.csv,5,排名区间上限,RankMax,1
ArenaPeak_SeasonTarget.csv,6,排名区间下限,RankMin,1
ArenaPeak_SeasonTarget.csv,7,晋升奖励,PromotionReward,1
ArenaPeak_SeasonTarget.csv,8,赛季许愿奖励,WishReward,1
ArenaPeak_SeasonTarget.csv,9,达成目标奖励,ContractReward,1
ArenaSingle_Base.csv,1,IndexID,Id,
ArenaSingle_Base.csv,2,备注,Remarks,
ArenaSingle_Base.csv,3,Key_名称,Key_Name,
ArenaSingle_Base.csv,4,名称,Name,
ArenaSingle_Base.csv,5,Key_描述,Key_Des,
ArenaSingle_Base.csv,6,描述,Des,
ArenaSingle_Base.csv,7,周结算时间,WeekEndTime,
ArenaSingle_Base.csv,8,日结算时间,DayEndTime,
ArenaSingle_Base.csv,9,休赛时间,DelayTime,
ArenaSingle_Base.csv,10,每日门票数,DayCount,
ArenaSingle_Base.csv,11,每周次数重置时间,WeekRewardRefersh,1
ArenaSingle_Base.csv,12,真实玩家容量,MaxNum,
ArenaSingle_Base.csv,13,初始积分,InitalRank,
ArenaSingle_Base.csv,14,最小积分,MinRank,
ArenaSingle_Base.csv,15,排行榜ID,RankId,
ArenaSingle_Base.csv,16,邮件停发时间,MailStopTime,
ArenaSingle_Base.csv,17,门票上限数,MaxCount,1
ArenaSingle_Base.csv,18,机器人战力区间,RobotFight,
ArenaSingle_Base.csv,19,前三名机器人看板娘数据,RobotDisplay,
ArenaSingle_Base.csv,20,多少轮内不会碰到相同玩家,MatchMaxNum,
ArenaSingle_CareerRewards.csv,1,IndexID,Id,
ArenaSingle_CareerRewards.csv,2,达到积分,CareerRank,
ArenaSingle_CareerRewards.csv,3,获得奖励,Reward,1
ArenaSingle_CareerRewards.csv,4,每日结算奖励,DayReward,1
ArenaSingle_CareerRewards.csv,5,每日邮件ID,DayMail,
ArenaSingle_CircleReward.csv,1,IndexID,Id,
ArenaSingle_CircleReward.csv,2,累胜次数,CircleWinTimes,1
ArenaSingle_CircleReward.csv,3,累胜奖励,CircleReward,1
ArenaSingle_Map.csv,1,IndexID,Id,
ArenaSingle_Map.csv,2,防御地图Scene,SceneId1,
ArenaSingle_Map.csv,3,进攻地图Scene,SceneId2,
ArenaSingle_Map.csv,4,名称,Name,
ArenaSingle_Map.csv,5,竞技场Icon,Icon,
ArenaSingle_Map.csv,6,Key_名字,Key_Name,
ArenaSingle_Map.csv,7,解锁地图条件,unlock,
ArenaSingle_Rank.csv,1,IndexID,Id,
ArenaSingle_Rank.csv,2,排名区间上限,RankMax,1
ArenaSingle_Rank.csv,3,排名区间下限,RankMin,1
ArenaSingle_Rank.csv,4,周期结算奖励,RoundReward,1
ArenaSingle_Rank.csv,5,周期邮件ID,RoundMail,
ArenaSingle_RankMatch.csv,1,indexID,Id,
ArenaSingle_RankMatch.csv,2,积分区间下限,IntegralMin,1
ArenaSingle_RankMatch.csv,3,积分区间上限,IntegralMax,1
ArenaSingle_RankMatch.csv,4,生成机器人组,CreatRobot,
ArenaSingle_RankMatch.csv,5,匹配区间,Match1,
ArenaSingle_RankMatch.csv,6,匹配机器人出现概率,MatchRobot1,1
ArenaSingle_RankMatch.csv,7,扩散区间最低积分,Match2,
ArenaSingle_RankMatch.csv,8,区间M值,ParmM,
ArenaSingle_RankMatch.csv,9,区间N值,ParmN,
ArenaSingle_RankMatch.csv,10,区间K值,ParmK,
ArenaSingle_RankMatch.csv,11,胜利基础分,Parm1,
ArenaSingle_RankMatch.csv,12,失败基础分,Parm2,
ArenaSingle_RankMatch.csv,13,平局基础分,Parm3,
ArenaSingle_RankMatch.csv,14,新赛季初始积分段id,IntegralInitial,
ArenaSingle_Score.csv,1,阵亡人数,DeathNumber,
ArenaSingle_Score.csv,2,积分变化,Score,
ArenaSingle_SeasonHot.csv,1,IndexID,Id,
ArenaSingle_SeasonHot.csv,2,开始时间,ArenaOpenTime,1
ArenaSingle_SeasonHot.csv,3,结束时间,ArenaCloseTime,1
ArenaSingle_SeasonHot.csv,4,热点角色,HotCharacter,
ArenaSingle_SeasonHot.csv,5,属性加成,AttributeAdd,
ArenaSingle_SeasonHot.csv,6,赛季增益,BattleEffectId,
ArenaSingle_SeasonHot.csv,7,Key_描述,Key_Des,
ArenaSingle_SeasonHot.csv,8,描述,Des,
ArenaSingle_SeasonHot.csv,9,Key_描述2,Key_Des2,
ArenaSingle_SeasonHot.csv,10,描述2,Des2,
ArenaSingle_WeeklyRewards.csv,1,IndexID,Id,
ArenaSingle_WeeklyRewards.csv,2,挑战次数,BattleTimes,1
ArenaSingle_WeeklyRewards.csv,3,达到奖励,TimesReward,1
ArenaTop64_AdvanceRound.csv,1,indexID,Id,
ArenaTop64_AdvanceRound.csv,2,基础代币,BaseCoin,
ArenaTop64_Base.csv,1,赛季id,Id,
ArenaTop64_Base.csv,2,备注,Remarks,
ArenaTop64_Base.csv,3,对应3V3赛季ID,ArenaPeakSeasonId,
ArenaTop64_Base.csv,4,Key_赛季名称,Key_Name,
ArenaTop64_Base.csv,5,名称,Name,
ArenaTop64_Base.csv,6,Key_描述,Key_Des,
ArenaTop64_Base.csv,7,描述,Des,
ArenaTop64_Base.csv,8,获取64名选手的时间,Get64Time,
ArenaTop64_Base.csv,9,开始时间,ArenaOpenTime,1
ArenaTop64_Base.csv,10,结束时间,ArenaCloseTime,1
ArenaTop64_Base.csv,11,赛季是否关闭,IsClosed,
ArenaTop64_Bet.csv,1,indexID,Id,
ArenaTop64_Bet.csv,2,押注消耗,BetCost,1
ArenaTop64_Bet.csv,3,猜中奖励,RightReward,1
ArenaTop64_Bet.csv,4,猜错奖励（冰果道具）,WrongReward,1
ArenaTop64_Bet.csv,5,单场比赛投注上限,BetTimes,1
ArenaTop64_BingoBase.csv,1,IndexID,Id,
ArenaTop64_BingoBase.csv,2,奖励道具行1,Row1,1
ArenaTop64_BingoBase.csv,3,奖励道具行2,Row2,1
ArenaTop64_BingoBase.csv,4,奖励道具行3,Row3,1
ArenaTop64_BingoBase.csv,5,奖励道具行4,Row4,1
ArenaTop64_BingoBase.csv,6,奖励道具列1,Column1,1
ArenaTop64_BingoBase.csv,7,奖励道具列2,Column2,1
ArenaTop64_BingoBase.csv,8,奖励道具列3,Column3,1
ArenaTop64_BingoBase.csv,9,奖励道具列4,Column4,1
ArenaTop64_BingoBonus.csv,1,IndexID,Id,
ArenaTop64_BingoBonus.csv,2,累计填写,FullTimes,
ArenaTop64_BingoBonus.csv,3,奖励道具,Rewards,1
ArenaTop64_BingoSheet.csv,1,ID,Id,
ArenaTop64_BingoSheet.csv,2,表格数据,sheet,
ArenaTop64_BingoSheet.csv,3,随机权重,Weight,1
ArenaTop64_Config.csv,1,流水ID,Id,
ArenaTop64_Config.csv,2,描述,des,
ArenaTop64_Config.csv,3,key,Key,
ArenaTop64_Config.csv,4,值,value,
ArenaTop64_GameInfo.csv,1,indexID,Id,
ArenaTop64_GameInfo.csv,2,关联赛季id(Base表）,SeasonId,
ArenaTop64_GameInfo.csv,3,每日地图,DailyMap,
ArenaTop64_GameInfo.csv,4,每日陷阱,DailyTrap,
ArenaTop64_KnockoutRound.csv,1,typeID,Id,
ArenaTop64_KnockoutRound.csv,2,投注倍率,BetRate,1
ArenaTop64_KnockoutRound.csv,3,猜中奖励（冰果道具）,RightReward,1
ArenaTop64_LifeRewards.csv,1,IndexID,Id,
ArenaTop64_LifeRewards.csv,2,最高排名,TopRank,
ArenaTop64_LifeRewards.csv,3,获得次数,Num,1
ArenaTop64_LifeRewards.csv,4,最终分段结算奖励,Reward,1
ArenaTop64_LifeRewards.csv,5,Key_名称,Key_Name,
ArenaTop64_LifeRewards.csv,6,名称,Name,
ArenaTop64_LifeRewards.csv,7,Key_描述,Key_Des,
ArenaTop64_LifeRewards.csv,8,描述,Des,
ArenaTop64_Notice.csv,1,IndexID,Id,
ArenaTop64_Notice.csv,2,赛程时间,OpenDays,
ArenaTop64_Notice.csv,3,赛程排名,Rank,
ArenaTop64_Notice.csv,4,每日分组页签数量,GroupNum,
ArenaTop64_Notice.csv,5,每组队伍数量,TeamNum,
ArenaTop64_Notice.csv,6,Key_名称,Key_Name,
ArenaTop64_Notice.csv,7,名称,Name,
ArenaTop64_Notice.csv,8,Key_描述,Key_Des,
ArenaTop64_Notice.csv,9,描述,Des,
ArenaTop64_Notice.csv,10,图标,Icon,
ArenaTop64_SeasonRewards.csv,1,IndexID,Id,
ArenaTop64_SeasonRewards.csv,2,排名区间下限,RankMin,1
ArenaTop64_SeasonRewards.csv,3,最终分段结算奖励,RankReward,1
ArenaTop64_SeasonRewards.csv,4,Key_标题,Key_Title,
ArenaTop64_SeasonRewards.csv,5,名称,Title,
ArenaTop64_Trap.csv,1,序号,Id,
ArenaTop64_Trap.csv,2,Key_名称,Key_TrapName,
ArenaTop64_Trap.csv,3,名称,TrapName,
ArenaTop64_Trap.csv,4,Key_描述,Key_TrapDes,
ArenaTop64_Trap.csv,5,描述,TrapDes,
ArenaTop64_Trap.csv,6,触发器单位ID,TriggerNpcID,
ArenaTop64_Trap.csv,7,BUFF图标,BuffIcon,
ArenaTop64_Upvote.csv,1,indexID,Id,
ArenaTop64_Upvote.csv,2,签到奖励,Rwd,1
ArmorConfig_Base.csv,1,ID,Id,
ArmorConfig_Base.csv,2,Key_名称,Key_Name,
ArmorConfig_Base.csv,3,装备名称,Name,
ArmorConfig_Base.csv,4,装备类型,Type,
ArmorConfig_Base.csv,5,装备品质等级,QualityLevel,
ArmorConfig_Base.csv,6,装备品质,Quality,
ArmorConfig_Base.csv,7,装备星级,Star,
ArmorConfig_Base.csv,8,最大星级,MaxStar,
ArmorConfig_Base.csv,9,强化消耗组,GrownUp_Group,1
ArmorConfig_Base.csv,10,强化等级上限,GrownUp_Limit,1
ArmorConfig_Base.csv,11,打造消耗,Make_Cost,1
ArmorConfig_Base.csv,12,打造限制,Make_Limit,
ArmorConfig_Base.csv,13,打造限制2,Make_Limit_Other,
ArmorConfig_Base.csv,14,装备图标,Pic,
ArmorConfig_Base.csv,15,基础属性,Base_Attr,
ArmorConfig_Base.csv,16,成长属性,GrownUp_Attr,
ArmorConfig_GrownUp.csv,1,ID,Id,
ArmorConfig_GrownUp.csv,2,组ID,GroupId,
